   0.0000000000000000        0.0000000000000000        0.0000000000000000                1
  0.33333333333333998        0.0000000000000000        0.0000000000000000                2
   0.0000000000000000       0.33333333333333998        0.0000000000000000                3
  0.33333333333333998       0.33333333333333998       0.33333333333333998                4
  0.33333333333333998       0.33333333333333998        0.0000000000000000                5
   0.0000000000000000       0.33333333333333998       0.33333333333333998                6
 -0.33333333333332998       0.33333333333333998        0.0000000000000000                7
   0.0000000000000000      -0.33333333333332998       0.33333333333333998                8
  0.33333333333333998       0.33333333333333998      -0.33333333333332998                9
  0.33333333333332998      -0.33333333333332998      -0.33333333333332998               10
