# Averaged Radial Distribution Function
# r (Å)    g(r)
0.019531 0.000000
0.058594 0.000000
0.097656 0.000000
0.136719 0.000000
0.175781 0.000000
0.214844 0.000000
0.253906 0.000000
0.292969 0.000000
0.332031 0.000000
0.371094 0.000000
0.410156 0.000000
0.449219 0.000000
0.488281 0.000000
0.527344 0.000000
0.566406 0.000000
0.605469 0.000000
0.644531 0.000000
0.683594 0.000000
0.722656 0.000000
0.761719 0.000000
0.800781 0.000000
0.839844 0.000000
0.878906 0.000000
0.917969 0.000000
0.957031 0.000000
0.996094 0.000000
1.035156 0.000000
1.074219 0.000000
1.113281 0.000000
1.152344 0.000000
1.191406 0.000000
1.230469 0.000000
1.269531 0.000000
1.308594 0.000000
1.347656 0.000000
1.386719 0.000000
1.425781 0.000000
1.464844 0.000000
1.503906 0.000000
1.542969 0.000000
1.582031 0.000000
1.621094 0.000000
1.660156 0.000000
1.699219 0.000000
1.738281 0.000000
1.777344 0.000000
1.816406 0.000000
1.855469 0.000000
1.894531 0.000000
1.933594 0.000000
1.972656 0.000000
2.011719 0.000000
2.050781 0.000000
2.089844 0.000000
2.128906 0.000000
2.167969 0.000000
2.207031 0.000000
2.246094 0.001814
2.285156 0.009646
2.324219 0.112742
2.363281 0.572284
2.402344 1.740846
2.441406 3.597089
2.480469 5.149541
2.519531 5.525007
2.558594 4.808496
2.597656 3.611014
2.636719 2.446312
2.675781 1.408983
2.714844 0.796489
2.753906 0.477615
2.792969 0.323461
2.832031 0.202696
2.871094 0.140550
2.910156 0.100029
2.949219 0.095817
2.988281 0.077946
3.027344 0.086443
3.066406 0.078894
3.105469 0.084991
3.144531 0.084752
3.183594 0.095780
3.222656 0.096120
3.261719 0.113635
3.300781 0.132399
3.339844 0.154363
3.378906 0.181702
3.417969 0.254397
3.457031 0.343697
3.496094 0.425241
3.535156 0.527644
3.574219 0.692186
3.613281 0.860381
3.652344 0.979758
3.691406 1.114693
3.730469 1.297496
3.769531 1.455383
3.808594 1.585462
3.847656 1.620813
3.886719 1.780916
3.925781 1.778939
3.964844 1.876024
4.003906 1.902713
4.042969 1.906749
4.082031 1.880308
4.121094 1.848908
4.160156 1.836555
4.199219 1.746188
4.238281 1.667520
4.277344 1.621176
4.316406 1.549460
4.355469 1.426429
4.394531 1.355883
4.433594 1.302983
4.472656 1.220560
4.511719 1.170723
4.550781 1.085038
4.589844 1.039067
4.628906 0.997001
4.667969 0.949282
4.707031 0.922851
4.746094 0.894110
4.785156 0.855159
4.824219 0.817570
4.863281 0.791902
4.902344 0.751906
4.941406 0.750737
4.980469 0.718325
5.019531 0.690830
5.058594 0.680568
5.097656 0.645146
5.136719 0.664533
5.175781 0.634028
5.214844 0.662290
5.253906 0.660607
5.292969 0.675240
5.332031 0.677943
5.371094 0.678438
5.410156 0.674624
5.449219 0.698145
5.488281 0.708152
5.527344 0.722773
5.566406 0.736453
5.605469 0.743429
5.644531 0.775272
5.683594 0.804353
5.722656 0.839551
5.761719 0.907393
5.800781 0.934412
5.839844 0.994334
5.878906 1.047271
5.917969 1.121872
5.957031 1.182566
5.996094 1.227478
6.035156 1.246834
6.074219 1.265853
6.113281 1.300330
6.152344 1.284352
6.191406 1.258157
6.230469 1.243594
6.269531 1.195319
6.308594 1.153741
6.347656 1.125275
6.386719 1.069783
6.425781 1.054608
6.464844 1.036306
6.503906 0.991642
6.542969 0.990528
6.582031 0.973502
6.621094 0.955591
6.660156 0.947512
6.699219 0.948327
6.738281 0.949773
6.777344 0.924489
6.816406 0.963705
6.855469 0.942329
6.894531 0.959039
6.933594 0.969786
6.972656 0.982038
7.011719 0.993477
7.050781 0.982321
7.089844 0.993390
7.128906 1.002720
7.167969 1.012055
7.207031 1.023154
7.246094 1.010232
7.285156 1.019684
7.324219 1.038303
7.363281 1.030613
7.402344 1.047835
7.441406 1.027432
7.480469 1.036784
7.519531 1.028636
7.558594 1.009694
7.597656 1.022517
7.636719 1.018184
7.675781 1.041819
7.714844 1.018222
7.753906 1.031289
7.792969 1.042924
7.832031 1.051213
7.871094 1.043475
7.910156 1.065315
7.949219 1.065873
7.988281 1.062089
8.027344 1.067414
8.066406 1.060690
8.105469 1.082826
8.144531 1.056717
8.183594 1.035521
8.222656 1.032947
8.261719 1.022535
8.300781 0.991205
8.339844 1.001684
8.378906 0.987872
8.417969 0.972521
8.457031 0.963740
8.496094 0.969184
8.535156 0.956614
8.574219 0.943438
8.613281 0.930831
8.652344 0.928687
8.691406 0.920411
8.730469 0.916044
8.769531 0.924625
8.808594 0.915858
8.847656 0.908723
8.886719 0.918265
8.925781 0.917265
8.964844 0.908659
9.003906 0.920677
9.042969 0.931105
9.082031 0.932212
9.121094 0.946818
9.160156 0.940128
9.199219 0.963972
9.238281 0.970220
9.277344 0.988930
9.316406 0.992048
9.355469 1.002001
9.394531 1.013236
9.433594 1.010885
9.472656 1.024000
9.511719 1.016881
9.550781 1.026391
9.589844 1.018700
9.628906 1.017168
9.667969 1.025867
9.707031 1.031911
9.746094 1.025499
9.785156 1.025502
9.824219 1.031979
9.863281 1.037945
9.902344 1.026588
9.941406 1.033868
9.980469 1.050303
