(written by ASE)

12 atoms
1 atom types

0.0      6.1999999999999975  xlo xhi
0.0      6.1999999999999975  ylo yhi
0.0      7.3283999999999967  zlo zhi

Atoms # atomic

     1   1     0.54187999999999981     0.54187999999999981                       0
     2   1    -0.54187999999999981    -0.54187999999999981      3.6641999999999983
     3   1      2.5581199999999988      3.6418799999999987       5.496299999999998
     4   1      3.6418799999999987      2.5581199999999988      1.8320999999999992
     5   1      1.0595799999999995       2.296479999999999      1.8504209999999992
     6   1     -1.0595799999999995      -2.296479999999999      5.5146209999999973
     7   1     0.80351999999999968      4.1595799999999983      7.3467209999999961
     8   1      5.3964799999999986      2.0404199999999992      3.6825209999999982
     9   1       2.296479999999999      1.0595799999999995     -1.8504209999999992
    10   1      -2.296479999999999     -1.0595799999999995      1.8137789999999991
    11   1      2.0404199999999992      5.3964799999999986      3.6458789999999985
    12   1      4.1595799999999983     0.80351999999999968   -0.018321000000000007
