(written by ASE)

12 atoms
1 atom types

0.0      5.4000000000000004  xlo xhi
0.0      5.4000000000000004  ylo yhi
0.0      6.3828000000000005  zlo zhi

Atoms # atomic

     1   1     0.47196000000000005     0.47196000000000005                       0
     2   1    -0.47196000000000005    -0.47196000000000005      3.1914000000000002
     3   1                 2.22804      3.1719600000000003      4.7871000000000006
     4   1      3.1719600000000003                 2.22804      1.5957000000000001
     5   1     0.92286000000000001      2.0001600000000002      1.6116570000000001
     6   1    -0.92286000000000001     -2.0001600000000002      4.8030569999999999
     7   1     0.69984000000000002      3.6228600000000006      6.3987569999999998
     8   1      4.7001600000000003      1.7771400000000002                3.207357
     9   1      2.0001600000000002     0.92286000000000001     -1.6116570000000001
    10   1     -2.0001600000000002    -0.92286000000000001      1.5797430000000001
    11   1      1.7771400000000002      4.7001600000000003                3.175443
    12   1      3.6228600000000006     0.69984000000000002   -0.015957000000000016
