# Tetrahedron method
       -0.8782793234        0.0000000000
       -0.8252619761        0.0000000000
       -0.7722446287        0.0000000000
       -0.7192272814        0.0000000000
       -0.6662099340        0.0000000000
       -0.6131925867        0.0000000000
       -0.5601752393        0.0000000000
       -0.5071578920        0.0000000000
       -0.4541405446        0.0000000000
       -0.4011231973        0.0000000000
       -0.3481058499        0.0000000000
       -0.2950885026        0.0000000000
       -0.2420711553        0.0000000000
       -0.1890538079        0.0000000000
       -0.1360364606        0.0000000000
       -0.0830191132        0.0000000000
       -0.0300017659        0.0000000000
        0.0230155815        0.0000084531
        0.0760329288        0.0001352495
        0.1290502762        0.0004142017
        0.1820676235        0.0008453097
        0.2350849709        0.0019885996
        0.2881023182        0.0031478428
        0.3411196655        0.0044246741
        0.3941370129        0.0063881444
        0.4471543602        0.0083506257
        0.5001717076        0.0106174718
        0.5531890549        0.0130500100
        0.6062064023        0.0159506354
        0.6592237496        0.0195727873
        0.7122410970        0.0232359152
        0.7652584443        0.0275259721
        0.8182757917        0.0324939767
        0.8712931390        0.0375211856
        0.9243104864        0.0435987423
        0.9773278337        0.0508139102
        1.0303451810        0.0586006330
        1.0833625284        0.0676540539
        1.1363798757        0.0779444015
        1.1893972231        0.0892885027
        1.2424145704        0.1036783760
        1.2954319178        0.1200639049
        1.3484492651        0.1406699684
        1.4014666125        0.1667297057
        1.4544839598        0.1984945681
        1.5075013072        0.2430261280
        1.5605186545        0.3102336713
        1.6135360019        0.4056908721
        1.6665533492        0.5161251091
        1.7195706965        0.6373398247
        1.7725880439        0.8282681365
        1.8256053912        0.9061489684
        1.8786227386        0.9933369518
        1.9316400859        1.1210889289
        1.9846574333        1.3555797140
        2.0376747806        1.5114120293
        2.0906921280        1.6864153045
        2.1437094753        2.1719149518
        2.1967268227        2.7197129705
        2.2497441700        1.8187938501
        2.3027615173        1.5631360757
        2.3557788647        1.3574847232
        2.4087962120        1.2483026464
        2.4618135594        1.1427552441
        2.5148309067        1.0858257119
        2.5678482541        1.0230289862
        2.6208656014        0.9859005957
        2.6738829488        0.9648271769
        2.7269002961        0.9367771675
        2.7799176435        0.9340063152
        2.8329349908        0.9323966220
        2.8859523382        0.9402130737
        2.9389696855        0.9726968031
        2.9919870328        0.9995898475
        3.0450043802        1.0519202558
        3.0980217275        1.1264765635
        3.1510390749        1.2668986558
        3.2040564222        1.6245742056
        3.2570737696        0.0622548388
        3.3100911169        0.0654693764
        3.3631084643        0.0685252116
        3.4161258116        0.0720178070
        3.4691431590        0.0759976986
        3.5221605063        0.0797132702
        3.5751778537        0.0833251738
        3.6281952010        0.0880987098
        3.6812125483        0.0925360990
        3.7342298957        0.0967562050
        3.7872472430        0.1021437796
        3.8402645904        0.1073901686
        3.8932819377        0.1122860684
        3.9462992851        0.1184255854
        3.9993166324        0.1245135263
        4.0523339798        0.1302829873
        4.1053513271        0.1375362483
        4.1583686745        0.1445072865
        4.2113860218        0.1513447379
        4.2644033692        0.1598611877
        4.3174207165        0.1677307164
        4.3704380638        0.1765256804
        4.4234554112        0.1858838434
        4.4764727585        0.1948708928
        4.5294901059        0.2058522067
        4.5825074532        0.2164180065
        4.6355248006        0.2279528590
        4.6885421479        0.2403595965
        4.7415594953        0.2526306831
        4.7945768426        0.2672330213
        4.8475941900        0.2817017412
        4.9006115373        0.2976761430
        4.9536288846        0.3149463155
        5.0066462320        0.3327952249
        5.0596635793        0.3535433077
        5.1126809267        0.3749261038
        5.1656982740        0.3996319513
        5.2187156214        0.4266041243
        5.2717329687        0.4571856466
        5.3247503161        0.4931891529
        5.3777676634        0.5350761694
        5.4307850108        0.5903222161
        5.4838023581        0.6652402279
        5.5368197055        0.8026076413
        5.5898370528        1.0643107145
        5.6428544001        0.7642978307
        5.6958717475        0.6494118017
        5.7488890948        0.5754808690
        5.8019064422        0.5210163112
        5.8549237895        0.4725444262
        5.9079411369        0.4282579597
        5.9609584842        0.3845056372
        6.0139758316        0.3438984930
        6.0669931789        0.2978503226
        6.1200105263        0.2732165779
        6.1730278736        0.2614909355
        6.2260452210        0.2573054266
        6.2790625683        0.2622635459
        6.3320799156        0.2813126117
        6.3850972630        0.3066922923
        6.4381146103        0.3971751603
        6.4911319577        0.4275472612
        6.5441493050        0.4460929156
        6.5971666524        0.4781529149
        6.6501839997        0.4969773704
        6.7032013471        0.5218263270
        6.7562186944        0.5461845827
        6.8092360418        0.5704980277
        6.8622533891        0.5979137392
        6.9152707364        0.6151626984
        6.9682880838        0.6354607865
        7.0213054311        0.6515406865
        7.0743227785        0.6633549991
        7.1273401258        0.6762008991
        7.1803574732        0.6795417194
        7.2333748205        0.6787651296
        7.2863921679        0.6684303762
        7.3394095152        0.5904829301
        7.3924268626        0.5513224950
        7.4454442099        0.5256145202
        7.4984615573        0.4999663844
        7.5514789046        0.4809715155
        7.6044962519        0.4606159125
        7.6575135993        0.4443738526
        7.7105309466        0.4270569241
        7.7635482940        0.4127169675
        7.8165656413        0.3982848634
        7.8695829887        0.3851427546
        7.9226003360        0.3745814086
        7.9756176834        0.3614370885
        8.0286350307        0.3579169962
        8.0816523781        0.3563761468
        8.1346697254        2.4754600888
        8.1876870728        5.8838226428
        8.2407044201        4.2581370569
        8.2937217674        3.8994256241
        8.3467391148        3.7896388999
        8.3997564621        3.8676164541
        8.4527738095        4.1431739771
        8.5057911568        4.8593241805
        8.5588085042        2.9757525575
        8.6118258515        1.1780417729
        8.6648431989        0.8498222043
        8.7178605462        0.6562073087
        8.7708778936        0.5075761684
        8.8238952409        0.4240701374
        8.8769125882        0.0000000000
        8.9299299356        0.0000000000
        8.9829472829        0.0000000000
        9.0359646303        0.0000000000
        9.0889819776        0.0000000000
        9.1419993250        0.0000000000
        9.1950166723        0.0000000000
        9.2480340197        0.0000000000
        9.3010513670        0.0000000000
        9.3540687144        0.0000000000
        9.4070860617        0.0000000000
        9.4601034091        0.0000000000
        9.5131207564        0.0000000000
        9.5661381037        0.0000000000
        9.6191554511        0.0000000000
        9.6721727984        0.0000000000
        9.7251901458        0.0000000000
